Sentiment;TweetID;TweetText
positive;2129384;Just got home from a great weekend camping at Cachuma Lake
positive;98586;Watching Robin Williams in a rather recent film of his. Can't believe how much he resembles my dad (hi dad! Love and miss you!)
negative;159360;A Audi and Etc. Niggas be dirty though now she inching like ish smh @ this dirty niggas
positive;1362173;Finally home from 2 weeks on the road - Interop Las Vegas and Microsoft Tech-Ed. Great time traveling and meeting new people...
negative;2313511;"does it not annoy you as well; that some blogs after a while loose their authenticity?"
negative;1444802;Stuck up bitches looking people up and down or who will only talk 2 me if they approve of my affiliation? 8-]
positive;1641523;We're looking for photos for our Pet Look Alike Contest! Send a pic to mbush@laduenews.com. The winner gets a weekend package at Kennelwood!
positive;1104095;Enjoyed helping @user the other week with some cross sales and rep training.  ~http 
positive;1030137;"I thought abs on cars was supposed to keep the wheels from locking?? Oh well; at least my brakes are working excellent.. (="
positive;232117;Hey @user we gotsome greatphotos ofu last night at the #astras! We wre the teenage photographers! Plz follow us on twitter!Thanks!
positive;1888481;Got my Nike shox on and I'm feelin hellas cool tonight
positive;2213459;Cant believe im doing this but its just to good a deal to pass up i feel like im cheating on sony lol
positive;542047;Photo: Got to test drive the Aventador! Thing was a complete beast! Check off the bucket list! ~http 
negative;1705623;Extreme home makeover...always makes me sad smh had to change the channel
positive;115718;Still in Memphis with a bag of these CDs! ~http
negative;2257162;fuck a #PrettyBoySwagg i got my beechwood #GucciBoySwagg on wit my whiteboy jeans.im still gucci down til JP come back and tell me i aint
positive;1024817;"Congratulations to Tommaso Ausili; the Sony World Photography Awards' winner :-) ~http "
positive;1736061;pheww what a dayyy =)))
positive;1283545;“@DasiThaDude NIKE RELEASING THEM DUNCANS A DAY BEFORE WELFARE CHECK GET SENT OUT....GOOD LOOKIN OUT” Llamf
negative;1169263;"Up watching the @user  show. I can't help but wonder; is Paris Hilton REALLY like that? I mean REALLY?"
negative;116136;"#HelloSeptember. :( Where did june;July and August go too?"
positive;964562;LOOOOOL ! ~http  Funny Animals Compilation
negative;799626;#bankruptcy» RT @user You going to have to get with @user first you cutting into here red bottoms gucci  jimmy choo and gas
negative;2237407;"4th of july was last weekend. Why the fireworks now; eye? #patrioticocular #scaryeye ~http"
positive;2060645;Going Green... Want to buy a Samsung Blue and Save THE EARTH :)  ~http
positive;2644616;"I'm excited;don't get me wrong. #schoolblues"
negative;2725686;RIP derek boogaard. so young.. such horrible news :(
positive;2423652;My AC is takin a break today!  yay fall weather!
negative;1340116;Here comes the legend of Indian Parliament Sri Sharad Yadav ji. I am sure he is gonna rip Sandeep Dixit off in pieces  #JanlokPal #LokSabha
negative;388495;#getoverit
positive;200868;It's a great time to head to college! ~http 
positive;2521237;"Buzzing for tomorrow with my girlies chilvers; waller and riseborough!"
positive;3043602;"watching leas Nike video. ""if u believe in yourself; u can make yourself whoever u want to be..."" &lt;3"
negative;3234464;This two hour Microsoft class in Friday morning will be the #baneofmyexistence
positive;1562381;Packing :)
positive;2052840;Last day before a nice break! Shava shava!!
negative;2467774;“@JustMUNDY: Paris Hilton Arrested For Cocaine So What About @user Huh? Dame CokeHeads”
negative;418509;I daydream way too much in class... And on top of that I'm starting to tweet in class too.. Not good..
positive;562640;happy valentines day everyone :-)
negative;3098860;"Between Jon and Kate and Nike and Vick; I'm all worked up this morning. (ESPN reports Nike and Vick is false.)"
negative;484364;Hard to move on when you always regret one
negative;1806694;So basically...I MISS MY LAPTOP! I HATE DESKTOPS SO MUCH!
positive;1886005;hey! i finally decided to do the twitter thang! I was surprised to find you on here! @user
positive;1433346;Bout to get it in for the day Holla Back!!!!Im Audi Quattero!
positive;2204310;I can't live without Keith Urban! Pick your 3 desert island discs and win a Sony Bravia TV from @user! ~http
positive;1823133;(RT) Follow Friday If you love Paris Hilton @user please follow @user she is Paris Hilton's number 1 fan :) xoxo
negative;1817237;School Is Tamaro So Don't Show Up At My DoorStep Tamaro Nigga . #James !
positive;805015;love walking through the shops and seeing your coach/team-mate/ friend on a big Nike billboard! lol
positive;3037143;24 th floor the Hilton on park lane was amazing Arbonne is the business of the 21st century !!
negative;651659;LIL WAYNE WAS CHOPPING LIKE SHIT FOR LIKE 15 SECOND!!! lls
positive;2455058;Welcome back to team nike Mike Vick
positive;2441777;"Tuesday Nite #Bingo anyone? Mirkala Crystal hosts! At 9pm and $4 Frozen Cosmos...as always;#HAPPYHOUR till 7pm! #Dragulous CAMILLE performs!"
negative;1306126;"Justin looks like he's miserable; I would be too. ~http "
positive;2350948;Boys nights out @ Audi downtown tomorrow night!
positive;1866887;Serious about losing weight? then you need to read this asap! ~http
positive;2514861;"One of her friends told her that she looks like me when she puts her vball uniform on. She replied with; ""great! I'm glad I look like her(:"""
negative;1257199;"Jeez; when is Nike going to release these Prestos?! ~http  #nikepresto"
negative;1249468;Mr.right is never right its all was wrong #lacey.c
positive;287955;Taping today with Steve. Loving the guitars we are shooting with.  ~http 
positive;2476296;had fun in the streets wit gucci and lil cuzzin...we some fools
negative;1707092;My t-shirt is longer than my nike shorts. #awkward
negative;2421061;bitch yo granny know...(random)
positive;934998;"To say that this cause is dear to my heart; would really be an understatement. Because this is my niece; it's... ~http "
positive;2725301;"I'm glad Microsoft Word considers ""badass"" a correct spelling and only tries to correct me on ""adjective use"" regarding my employment of it"
positive;1790880;Dhen i Got Dhha Gucci BackPack! #WhooppSWAGG ( LilBVoice )
positive;1225815;Every step AWAY from your past & who you used to be is one step closer to your future & who you choose to be. #TheSW
negative;595932;dammit gucci i need a damn a blunt
positive;1908325;I think it's hilarious Microsoft opened a store in Lenox Mall. It looks a lot like Apple's store too. #atl ~http 
negative;2060014;"After long hours of shopping; yet I'm still wretched. .  ~http "
positive;2573163;"Jason Mraz came on stage & I saw Joey King; Emma Stone; Perez Hilton and soms more celebs.... Awesome!!"
positive;1515666;Finally Got My samsung Headfone replaced in warranty...Thanks to @user who fought for this and got it back..
positive;127601;Just got the Samsung Galaxy Im addicted to it....
negative;309025;How much longer is this movie?? Gary oldman has fallen a long ways since Leon/the professional. #redridinghood
positive;758115;3yrs & 2 months. :)
positive;910360;has just fought with @user and won in #MobsterWorld ~http 
positive;413442;"Cute video --&gt;A day in the life of a rescue dog ~http "
positive;1817295;Remarkable Tennis snapshots – Adidas Ivan Lendl Tennis Shoes c. 1984: Many Outstanding Tennis photographs Adidas... ~http
positive;649349;Big congrats to LSR's finest @user who is nominated for a Sony Rising Star award! Vote for him here ~http 
positive;1508673;#TeamFollowBack And #TwitterAfterDark  And all my #RealNiggas FOLLOW @user She is SUPER SEXY & SUPER COOL !!!!!!!!!!!!!!!!!!!!!
negative;2446314;SAD-Seasonal Affective Disorder. But it's not even Autumn yet!  Must be the grey skies.
positive;128503;Much love to the one and only girlfriend ~ Tupac
positive;2845976;Life is like the ocean....Unpredictable yet soo beautiful
positive;2598636;Was sent the Peter Thomas Roth Hilton Hotels toiletries kit today - love - smells exactly like something else. Anyone else got it?
positive;551337;I like audi q 7  #1 ~http
negative;513159;Wishing my 5 year old would go to sleep!!!
positive;2953521;"#Hope4Children. RT for a good cause ; Samsung will dontate $0.25"
positive;857176;6 MORE MINUTES! PUT YOUR FRIENDS ON! LETS HAVE FUN (Broadcasting live at ~http )
positive;2681047;Going to @user's baby shower today!!
positive;2157741;Dream job: BP Public Relations
negative;1383901;What the fuck is up its gucci mane the g
positive;109330;Cool! RT @user Bing for iPad Update! New Lasso feature - search just by circling on the screen. Learn more: ~http  ^bb
negative;1559517;I never sleep no more Smh!!
negative;1523323;sooooo... bad news... i might loose internet tonight. but i you follow me i PROMISE i will follow you back when i get to a computer.
negative;1727560;Just cuz ur interested in me doesn't me I want to give you the time of day #lame
positive;1574856;: Fresh Gucci wanna WHAT ? Freaky girls they wanna WHAT ? This shit BANG Writing on the wall mixtape go hard...
negative;2842934;"Since there's no chance tht ima fall bck asleep; if ur miserably up to; hmu"
negative;631993;Recruiting is getting more competitive every day.... ~http 
positive;650259;I liked a @user video ~http  KREAYSHAWN & LS-SPADE (GUCCI GUCCI MIX)
negative;842986;"One gucci item does not give u permission to change yo name to ""gucci girl"".. hoe #humbleyoself"
positive;1070107;Collarbones that are noticeable instantly make someone more attractive ~http 
negative;1176993;Why you can't search for phpBB on Bing Micrsft is brnging bluescreens to the web @user @user   ~http 
positive;693967;I need some more Nike socks
positive;344353;Thanks for the shoutout @user
positive;578412;YESSSS!!!! #happybirthdaytome ~http 
negative;2685282;Not sure how to nicely tell my Mom that her Microsoft Works file and I do not get along. #wpsfileextention #FAIL
negative;2422023;#icantdateagirl who can't tell the difference between Nike Dunks from Air Force 1's.
negative;15292;Reading info from Sony ... 24.6 Million accounts have been compromised!
positive;1676096;Had a great time filming with m4g today :)
negative;2995872;I wish Microsoft would stop messing first they make my scanner obsolete now they have lost my printer
positive;1088749;Rise and shine let's take this day by storm!!! Were off and runnin leego
negative;496560;"LMAO ""@PYTMarleyy: RT @user Gucci Mane look like a African roach.// don't come for my man like that!"""
positive;3350301;hello new samsung galaxy! :)
positive;3396734;my personal nike dunk high! woohoo! ~http 
negative;2473481;I compare going back to work after vacation to taking your own teeth with a wood chisel.
positive;2848020;Amazing beautiful powerful women 800-222-3539 ~http  #pantyhose #upskirt #biceps #lift #sexyfee… (cont) ~http
positive;1429384;Just loved Kreayshawn - Gucci Gucci ~http  on @user
positive;1087359;Heading out for dinner tonight? Asian Buffet in Frankfort has a great coupon! Visit ~http
positive;111941;"I remember when my rents whooped my ass 2gether when i jumped someone in the 7th grade; they were simply givin me a taste of my own medicine"
positive;157059;Swell! @user mentions Microsoft Talk on his blog - Interview While Around The World ~http  ^AB
positive;3320103;"I have just voted for @user as Rising Star for the Sony awards; please vote! ~http "
negative;1145084;"There is nothing new; nothing to be found; it has all been said before..."
positive;1410698;im still trippin over how fancy this house is lookin...mama dont play no games
positive;357096;its all about the goodie bag @ salasai show at the Hilton #nzfw
negative;748890;"#nowplaying GUCCI GUCCI; LOUIS LOUIS; FENDI FENDI; PRADA. BASIC BITCHES WEAR THAT SHIT SO I DON’T EVEN BOTHER."
negative;215221;Where's my lift like #stressing
positive;727527;Thank You from Hilton Carillon Park! ~http  via #constantcontact
positive;2503432;Soft play centre here we come!!!
negative;2762241;OR JUST MOVING THEM INTO THE PEST CATEGORY !
negative;1433908;i lost three follwers is really sad for me
positive;157033;"Suggest Azure/IE9 and other rockstars at Microsoft to invite on the show? You suggest; we try... and if they agree; your beer's on us. ^AB"
negative;1817113;I really miss oomf right about now *sigh*
positive;651476;"From my J. Wooden calendar today ""Love what you do. Your heart must be in it. Without enthusiasm; you cant work to your fullest potential."""
positive;1742854;Yo people Dj Bedtyme357 is bout to do it up short school bus style on ~http  LIVE!!!! Let's go!!!!
positive;2429413;Welcome to the world Baby a7mad♥ !
positive;3272652;In the car with Sgt Morgan..he blasting gucci I Love These Men Recruiters
negative;1706345;Omfg. My life is a series of crises. Workshop? This is going to require a summit.
positive;2814942;I get sooooo hype when I hear gucci gucci
positive;1736288;Thank You for all mentions *smiles* I really apreciate it *smiles*
negative;1421212;"Im really tired of Gucci and Luis ; Time for YSL &dd Versace. Gucci is the new coach"
positive;3104269;Lol at this dude showing up for a job interview in adidas sweatpants and matching tee....
positive;507345;I want a pet panda and name it Kung Fu.
positive;2559380;"E3 I love it; some day I hope to be there; done day can't wait to see what Sony & Nintendo has to reveal!  #e3ong4 #e3 #aots #xplay"
positive;1043697;Gettin ready tah go tah dah hub fest :-)
positive;3335698;Today I'm going shopping I worker hard yesterday so today I'm spoiling myself GUCCI TIME!!
negative;905796;It is taking all my power and restraint not to get up and pop it to Bucky Done Gun. Maybe I shouldn't listen to pandora at work.
positive;2196057;"Getting my new Samsung Galaxy Pro in the next few days. Touch screen *and* QWERTY keyboard. Let me hear you say ""OOOOOHHHHH!""! #samsung"
positive;1472772;"Gonna be a busy day today; got to work at Sony in the daytime then at the hotel tonight at 10:30 pm. Fun fun fun! #fb"
positive;1734578;Set my server to have OVER9000 Creepers. It coped surprisingly well. Theres more gunpowder than there is possible.... and 1 creeper left. XD
negative;850859;Bro gets kicked out for bringing cans in... Standard!
negative;3112011;"Gah.  Microsoft Word keeps auto-correcting ""EHR"" to ""HER""; which is making writing about HIT incentives substantially more difficult..."
negative;1619309;Wish we could be friends:(
positive;2574462;"OK; now I am anto a new groove...I gots some music to calm the nerve...I got my owag back. Move along; nothing to see here :-)"
positive;2430622;Great tour of the Microsoft campus and chance to talk about city issues #cltvote #cltpolitics
positive;414324;"Another thing to consider about the Sony NGP; remote play is going to be awesome now. Full dual analogs; plus the rear touch for L2/3 & R2/3"
positive;1320945;"Today is def a sweat pants; cami and Adidas slides kinda day. #dayofflazyswag"
positive;2191954;And to you! May we see many more! RT @user @user Eid Mubarak sister
negative;2164622;Dear Vegas shove your 8.5 points where the sun don't shine. Sincerely the NY Jets!
positive;1070136;Happy Birthday @user !!!!!!!!!!!
positive;1396795;"It's ah cold world; so my Gucci Sweater(S) keeps me warm."
positive;3364625;"yesssss Nintendo gave back my $30 I lost getting and error over and over and over and over; losing $5 each time"
positive;862579;"Grew up in #TheOC; so #SD is my team. But now my Cuz plays for #Dolphins; so #MIA gains a fan whenever #18 plays! Go @user! #NFL"
positive;907907;Whos ready for Sony at E3 ?! :D
positive;1257146;"WebOS may still live!!! - Samsung rumored to buy webOS to compete with Apple's iOS; Mac OS X ~http  #webos"
positive;1576913;The Samsung Galaxy S phone is so awesome that makes my phone looks like the shitties phone evere..
positive;350940;"Lol right idk cuzo we'll see wyd tonight tho watsup mang ""@muga_mondo: @user Nike # justdoit"""
negative;2092656;"I just told Darrin if he focus on keys; it'll take away from the embarrassment of his wack voice! Lmao!"
negative;84722;Hahah u think ur one gucci belt makes u the boss #joke niccass lool
negative;583828;"I wish the coverage of the Sony was MORE golf & less statistics; peripherals; talking; etc. We watch golf 2 C golfers GOLF @user"
positive;856057;This girl texted me and made me laugh when I'm suppose to serious!
negative;1180477;I wish @user would follow me /:
negative;2665869;"Sucks for @user ; cause my kids are gonna have a YOUNG mother."
negative;706630;your a chicken - CHEEP CHEEP CHEEP CHEEEP @user
positive;1363158;Celebrating our six months... Two days early! I love you @user!
positive;768124;"We diG it we NeeD gucci & Louis #StillSwaggin;) RT @user I AM SWAG!! I'M BOUT TO HIT THE GUCCI STORE AND GO SWAGG SHOPPIN..CAN U DIG IT!"
negative;3516752;#Np me nd Tyejuans song #Amnesia Gucci ft Gotti! ! R.I.P baby
negative;2851917;I wish I hadn't made a habit of throwing away everything in my game cases except the manuals. I'd be up to my neck in Nintendo Club rewards.
negative;271014;#ICantTalkToYou if  you have on those nike sandles that you see on Facebook .
positive;1820244;a hungover GOOD MORNING  from niagara falls! its 10 58 of the AM and were off to the closest bar!
positive;562168;"Hi @user; I'd like to win a SONY Home Cinema System :)"
negative;2783762;... Nike Vapen Session Ep1 on Vimeo... wish people would stop coming in and let me watch it!!! :D
negative;1146065;This house smells weird
negative;709545;MISSING MY BLACKBERRY!!!!!! NO PHONE FOR 6 DAYS NOW....
positive;1522769;You don't know your beautiful
negative;2801733;Paris Hilton becoming a DJ? #roflmao
positive;507070;"The orangutan on bing.com videos are eerily human-like; so is the ""Planet of the Apes"" movie a bit of foreshadowing for the future? lol"
positive;415545;everybody.... High! High! #kmwsg
negative;370815;Now that nobody seems to have been hurt at #cork airport I sort of hope the guy's name is Nico. I blame the Sony debacle for this nonsense.
negative;1217589;Domino motherfucker Lmao
positive;1272383;Good to meet you @user #pdf11
positive;261334;Coach Pop and the Spurs define the word class
positive;36459;"Hanging out at Buffalo Wild Wings in VB with @user ; @user. And a bunch of other warped tour friends! Sickkkkkk!"
positive;2579058;Welcome to Twitter @user
negative;1896633;Is there a more aggravating software program out there than Microsoft Word? Wow . . . it is not intuitive at all!
negative;888926;You'll teach me to do my first! RT @user #semirandom ...why is it so hard for chicks to learn how to load a clip?!
positive;1821818;Happy 4th of July!
positive;3113431;Officialy @user became a Sony Ericson Xperia OMG Fan! :)
positive;3221168;"So glad I got the iPhone back; pulling sony eriksson was embarrassing"
positive;1659557;Paris Hilton said She is One of Lady Gaga's Biggest Fan. #LGI
negative;2285426;BREAKING NEWS: due to #snowpocalypse the Sunday program @ the DC Baha'i Ctr is cancelled this week. My presentation will be rescheduled. #fb
negative;269701;Man I'm over fruits and vegetables....Haven't eaten this much in my life...
negative;3142403;I put Flora by Gucci perfume on at the mall and now I #SmellLikeAGrandma #timeforashower
positive;41770;party at audi house for ma bday this friday..........its gunna be poppin call ma phone for da info...if yu dnt hit me yu aint gettin in!!!!
positive;845671;yoou talk it we live it.. yooure jealous admit it(:
negative;122446;so I've beeen trying to lose weight all day. Fail.
positive;2305634;"Even after all this time; the sun never says to the earth; ""You owe me."" Look what happens with a love like that; it lights the whole sky.♥"
positive;2344487;Happy Monday all! The editors at CNET recently awarded the all-new Audi A7 the title of  'most connected car' ~http
positive;360817;Cmon steelers!!! #BlackandYellow baby
negative;1548884;I always found samsung an imitation of something already out there.
positive;2649120;"That's what I got my mum:) a radley purse; massive bunch of flowers; a balloon and chocolates ~http"
positive;834946;"Mmmmmm liking Alex Reid; tasty!!"
positive;1486316;Photo: MY MUNDIES SO ADORABLE!! ~http 
positive;1003940;Styled my profile with a sweet theme using Themeleon by @user ~http  Love it?
positive;1940909;"LMAO!! RT @user I feel like visiting a Psychic; sittin down on her table & then slappin her unexpectedly (cont) ~http"
positive;300175;Tweeting from my new alarmclock... sony dash!Pretty fancy. GO Vikes!
negative;508755;So yo ass #MIA.. we gone see when I bleach all them clothes & order gucci off Internet sale it I'n the  yard
positive;2176432;Fun blog with great tips: ~http  @user
positive;2887250;"ACHIEVEMENT UNLOCKED: Olly olly oxen free!; HA; GOTCHA!"
negative;2236665;"I learned how to green screen in sony vegas within 5 minutes. The result isn't perfect; what with no lighting and someone's shirt fucking up"
positive;795674;"#teamiphone4 &gt; RT @user I'm feelin this samsung vibrant..still want that evo 3d tho"
negative;73447;"Cold; cough; headache... So many things to do; plough on!"
negative;471616;"I know; me too. maybe he tries to tweet the newbies RT @user @user @user cuz he never tweets me back lol"
negative;3273980;Dear Lady driving the Audi A4: Just because your car costs more than I make in a year does not mean I wont sla… (cont) ~http
positive;1663871;This man in front of me is fln so gud. I'm trying to get in his level. yeah I'm on my level
positive;3249625;Had a great morning at #Silverstone race track racing an Audi R8 #fastasfook ~http
negative;212143;"Seriously; how long is it gonna take for Microsoft dictionaries to recognize Facebook as a word?  #itsabouttime"
positive;2624451;Home ! Ahh its friday !!! Month-a-versery 2morrow :) i♥uu Felix !! Text mhee :D
negative;3254192;The audi A9 isn't really famous...
negative;37732;Why when setting up my email via Microsoft exchange on my iPad it keeps asking for my password ? Ugh
positive;698369;Good thread developing over on @user Proposal to gov to help entrepreneurs  ~http 
positive;1442045;Last resort with so many of my favorites! @user @user @user and muchos more!
positive;1659607;Paris Hilton said She is One of Lady Gaga's Biggest Fan. #LGI
positive;1261170;Goodnight. Back to reality tomorrow
negative;1480035;Damn I'm still at work...this night work is throwing off my body. SMDH
positive;498754;Fun injection
positive;1586297;"my 100th tweet is for Alice. My love; i hope i´ll find you sooon."
positive;3031013;Having fun putting this old school Nintendo cake together =0
positive;2712949;Gabe knows how to make me happy(:
negative;684966;#YouCantDateMe if u still sag ur pants super hard...dat shit is played the fuck out!!! #StopIt
negative;2476712;Just #stopthatbro cause its to loud but I can't turn it off or my room will get hot
negative;2190679;feeling like barfing!! Maybe I need food....or maybe I ned to sleep????
negative;207015;If you have a panty line and a cameltoe...in Nike gym shorts..... you may need a bigger size. Just maybe. #toosmall
negative;1875121;Why do Microsoft updates always kill the sound on my laptop?
negative;1781908;"Learned something today. Workout; VLCD bar; a Celsius energy drink then straight to the party is a very very bad idea..."
positive;498739;Spicky hilton changed my life tonight
positive;2455150;Lol ur kidding right
positive;3126501;@GamerCore: Kinda BS about that Samsung 2.2 thing. I've had 2.2 on my Epic for a few months now and have never had a bug... same vibrant
positive;2670902;i brush my teeth in the shower:)
positive;2273976;An A-Bomb from A-Rod X2
negative;1792196;I sometimes feel like I deserve better
negative;416492;Paris Hilton resembles Mickey Avalon. That's mean. #stilltrue
negative;1459884;"The punishment phase is now underway for Matt Baker; found guilty late Wednesday for the murder of his wife...~http"
positive;2840008;Biking on the beach on Hilton Head Island...happy Monday! :) ~http 
negative;94050;#1thingicantstand _ is when the person u care about doesn't know how much .
positive;1090315;"Good news 4 #NokMsft ecosystem: Microsoft shows 4 Mango phones from Samsung; Fujitsu; Acer; & ZTE  ~http  via @user"
positive;1481097;3 minutes till earth hour. shut off those lights!!! =)
negative;168144;and i drank a vault for what?? not clubbing tonight just up pretending to clean my room
positive;3473130;I liked a @user video ~http  [Full fancam] 110831 BEAST - Soom @ Samsung Live Sets!
negative;2827773;#thefirstchromebook My work laptop is a Samsung... My mean boss wont let me use it at home! Samsung save me!
positive;1853745;Inspired by a track by him that I just saw whir by! Love this kid! ♫ ~http 
positive;1133653;caylen's coming home in about an hour!! :D
positive;3520490;"Okkk; Adidas Shoot - Exit Magazine.. Let's Go! :D"
positive;517003;Still one of the greatest systems ever made: Used Nintendo 64 System w 3 Controllers/12 Games Bundle ~http
positive;2931685;Read Ngamer magazine! It comes with some delightful nintendo themed items when you purchase it! It costs £4.99 in the UK! So buy now!
negative;461393;Tryna treat someone to lunch but sadly I don't have any takers smh....
positive;3414154;"Hair down my back; gucci on my bag"
negative;2349670;homeworkin it up...outside earlier and later..also why is Perez Hilton in my newsfeed? Get a life you worthless gossip!
positive;869402;"I dyed my hair back to its Natural super dark brown2Black color;I LOV IT! I'll B gettin caramel highlights soon;stylist said shed hook me up"
negative;685606;Still no news on PSN coming back! Fucking SONY jokers
negative;195031;has just fought with @user and lost in #MobsterWorld ~http 
positive;2344467;Audi has risen to the worlds most difficult challenges! Check out your all new Audi at Larson Audi! ~http 
positive;2900921;Just heading off to prep for adidas press AW 10 press day tomorrow. The Stella McCartney collection is great next season!
positive;2779138;ohhh wednesday nights how i have missed you! tips tips tips!
negative;1700735;I AM HEATED!
positive;2640711;Five Ways $8.5 Billion Skype Deal Benefits Microsoft  ~http  via @user  This should be interesting!
negative;1796056;Take a walk in the streets of imbaba or shobra and see whether you'll complain again about the new Gucci bag that mommy didn't buy you yet.
positive;2818072;Brilliant new Nike site built in HTML5 ~http
positive;2067005;"United are today (Seattle; 8 hours behind BST) training at Nike HQ; in Portland; Oregon. All the Best Reds!!"
positive;752383;"SO EXCITED IT'S AN APPLICATION IN  THE ANDROID MARKET STORE (#TEAMEVO) FOR ""CSI"" NY. Try to solve the crime. Just like the show."
positive;2041480;I really want these Gucci drivers for the summer. ~http 
positive;3432551;Come out to the Hilton today! 10 am to support Woude as he is a celebrity griller for the great grill-a-thon. Cheap food for charity!!
positive;2239081;Just finished a fantastic practice session. My god zombie and sweet child are sounding f'ing deadly.
negative;1124861;If A Nigga Hypes up Strangle Him Wit Tha Gucci Rag
positive;2484661;Perfect thought for #ThankfulThursday....@helpingvasleep @user @user @user @user
negative;1622616;#mynexthusband won't think he can beat his charges after being caught on video robbing a chck cashing store #soembarrassed
negative;1024987;I gotta stop being soo nice to ppl..
positive;3311452;Gicci This Gucci That Gucci Everything !
positive;1356647;#somebodyonmytimeline Needs To Call Me !:)
positive;2527317;"Hahaha! RT @user Must be a nice to be a dog... Eating; shitting; sleeping...completely naked."
positive;796888;Ranger game bound baybea!!!
positive;2061697;Woohoo! Back at home!! Wondering whether to play gears or if I'm too tired...
positive;1914047;I liked a @user video ~http  Free Microsoft Points (No Generator or Surveys) 2011 for Xbox 3
negative;1304679;i think that my ipod dying was a sign from God that i shouldnt be talking to you.
positive;1491949;"Shoutout to @user :) Your shoutout was requested by @user ! i followed you; hope it made your day! :}D"
negative;1587203;"I been trying to think of some rude to say to Jo P. Damn; I cant think of anything. Lol."
negative;2115030;"Waking up on Hilton Head to a dreary rainy day; hope it gets better"
positive;537008;"Hahaha; lil wayne hopped on that Gucci Gucci. That's funny."
negative;2721856;ashamed i just bought a nikki minaj song on itunes #iliketeenagermusic
negative;149942;This gotta have it thing is in the way! Went across town just for some bacon smh
positive;3256521;"Just heard ""Mele Comeki Macha""  by Bing Crosby.  Doing the Hula around the church office."
positive;2220772;Apple topples Microsoft by 500% 1 month $28B imprvmnt. Microsoft's dominance has officially ended!  Congrats Apple!   ~http
positive;1053673;Love comforteth like sunshine after rain. William Shakespeare #quotes #love
negative;2124355;Sweet Jesus its FREEZING in my house! #brrrr
positive;1724592;New 8-bit Nintendo remixes by The Greatest Bits! Please share them with your friends if you like them ~http
positive;2860370;New favorite: Nintendo - Super Mario Theme (Artistic Raw Remix) by @user on #SoundCloud ~http 
positive;1670014;I think I'm ready to become a massive Nintendo fanboy again. #3DS #WiiU #NewMario #NewZelda ##NewLuigisMansion
positive;2232101;When I was a kid I was a nintendo god! I could beat ninja gaiden with my eyes closed! Now I can't even beat the first level!!! Ahh memories!
positive;976979;Have Faith!
positive;1380670;Morning Every1 :)
negative;2510375;Did microsoft by skype to spy on you? ~http  #herewego
negative;3269832;Every time I arrive at the Hilton in Hasbruck Heights NJ there are boorish drunks at the bar! Why?
negative;1418090;Shh I forgot I needed to go food shopping. Goodbye couch and tea. :(
positive;771375;"Yeaaaah :D It's GUCCI &lt;3"
negative;2414279;"Fuck a dollar & a dream? Shoot;I'm asking for a few dollars 4 my dream ""Last Breath"" ~http"
positive;2122098;"Loving Helen's idea...I need that in my life; a concierge service for the masses #apprentice"
positive;2596820;"I like these types of tech stories-  Apple; Microsoft meet with Turkish; may bid 2 supply 15 million tablets 2 schools ~http"
positive;2342250;Coffee in hand i'm ready for a productive day at work.  Bring it on!
negative;3414861;Is EVERYTHING Sony does slow? Xbox E3 keynote = DL @user/s Sony E3 Keynote = DL @user/Sec  5HOURS remaining... #sonyfail
positive;2142452;After insanity you feel so accomplished :D
negative;1314196;Babysitting Brody and Tyler they're eating lunch right now and one dog is covered in mud
positive;2494355;May the coffee be plentiful and the naps be long
negative;422077;Yes bitch if I'm in the mood to take the bus I will come RT @user @user forreal ??
positive;26580;Pipe cleaners are the most universal decorating tool #thoughtsbycj
negative;1097462;agh!  Now I learn the person I am interested in is unavailable.  Not the best thing to learn to make it a good day...
positive;3357330;"georgia's unis are fuckin dope. if the stripe wasnt retarded huge; easily the best nike design of the year."
positive;880367;maggy just told me again she wishes she was a guy cuz she would do me right now #lmao
positive;1701138;Getting ready for a week in Hilton Head. Trying to find a bathing suit with 3/4 sleeves is nigh unto impossible.
negative;2066769;"I just got he Sony Ericcson Xperia Play for free on an upgrade and the ONLY decent game on it is FIFA10; so took it back.....gonna wait....."
positive;1499095;Wow that was quick - brisbane goal.     -_- #aflpieslions #gopies
negative;527685;Haha even my twitter thinks ur gay tay
positive;1556541;"Be at war with your vices; at peace with your neighbors; and let every new year find you a better person"" -Benjamin Franklin"
positive;612039;I want some nike elite socks badly :(
positive;3580385;Lebron uses Bing and that's all I need to know about Bing.
negative;2559379;Am I the only person who thinks the new nintendo wii-u is an advanced Dreamcast? Yes I said Dreamcast! #E3ong4
positive;2380630;I took a pic of my lipstick collection! Intrigued? U will have to check the blog this week! It's never been seen by anyone!
positive;2725162;I'll be there too! RT @user @user See you there #WeAreCardinalNation
positive;3473138;I liked a @user video ~http  110428 IU (아이유) Samsung Galaxy S II SMART Mailbox CF (eng sub)
negative;3489867;Paris Hilton on the Feb cover?!?!?!? @user what were you thinking?!?!? #noclass
positive;3254203;After a year the audi A9 Still looks as good. As good as the 2011 e-tron concept.
negative;2603565;"Not surprising... RT @user Effective 02nov11; Iberia will cancel its 3x weekly MAD-FOR-REC-MAD A343 service. #Avgeek #aviation #iberia"
negative;580;"Who can afford Apple displays? Two dvi Samsung 23"" high end monitors are still cheaper than a single Apple one."
